Dim1,Dim2,Dim3,Dim4,Dim5,classe
"0.474260128969009,0.301216265369368,-0.246370925545795,-0.605621344305485,0.00893475551100034,""3"""
"-0.537378176372967,-0.0526173703608431,0.0273322895181705,-0.426128998379583,-0.276522843412394,""1"""
"0.163505932571196,-0.0861043723024312,0.0595958471079385,0.273778456255633,0.733713940228112,""3"""
"-0.100345775379677,-0.276352680791571,0.00219350967855225,0.202542459940985,0.274421416303544,""1"""
"-0.107540686663406,-0.11288498782854,-0.250528714447842,0.0737911014991299,-0.0105493738181587,""1"""
"0.450583631144893,0.176670452575308,-0.698290167376549,-0.21519512086692,0.0480095745846249,""3"""
"-0.0459252875753557,0.447353667097345,0.260752576393299,-0.326754547115907,0.559789147689537,""1"""
"0.84000899291362,0.796564201364897,0.26298991567258,-0.178386382228918,-0.552113995369731,""2"""
"-0.453129188378788,-0.197051516835996,0.64483699685534,-0.199924770345286,-0.43538726242116,""1"""
"-0.546121588339398,-0.376909712377166,0.0598103764993696,0.0531310219698104,0.0802078459692777,""1"""
"0.417264771300462,0.23835900044327,-0.60882623232065,-0.503957075107542,-0.244754850426294,""3"""
"-0.580689511214369,-0.001696405057826,0.320239654480408,-0.229187624545562,-0.201087709144089,""1"""
"-0.558912255299666,0.487933362067012,0.0826753324654373,-0.219665527269658,0.228296940425365,""1"""
"1.17662027627355,1.39301983225471,1.36326261113103,0.565576868029206,0.080414539319593,""2"""
"-0.736248875920565,0.149795738751653,-0.134397766459337,-0.000623975573379089,0.309208527902528,""1"""
"0.503984404349641,-0.356991927736212,-0.190367129502318,0.313364064640397,0.249595847896942,""3"""
"0.28895526979054,-0.0421816726733397,-0.25370111217322,0.418496001812129,0.288077517254256,""3"""
"0.657460143487632,-0.0658758213417694,-0.0863571890688042,-0.194571984641401,-0.0996794486605048,""3"""
"0.333877047811589,0.0397775488840236,0.0162006671022182,0.148118428950816,-0.0418878526918786,""3"""
"1.07205590917328,0.0826145466597716,-0.287552492217192,-0.332808793113689,-0.0591535865511794,""3"""
"-0.294293932651005,0.441392489834373,0.033132499491655,-0.370989059095118,0.248231563080286,""1"""
"0.572696698164914,-0.172804250311125,-0.214111750079076,-0.110642303863,-0.0998865896782561,""3"""
"-0.36912802899258,-0.165816684137952,-0.555818833008086,0.264896862631868,-0.489500690007293,""1"""
"-0.327655133974105,-0.167462967438994,-0.401102302540125,0.377969863488703,-0.0474584772790507,""1"""
"-0.23137809770545,0.0685290816123347,-0.376167409146164,-0.156016247576207,-0.242450043783192,""1"""
"0.476419661896259,-0.408796299362454,-0.239046643473037,0.423343807201911,0.0951049768258856,""3"""
"-0.250482924172896,0.0481853699075966,-0.351579106823134,-0.128741195896697,-0.14652408037463,""1"""
"-0.161442997489797,0.700335200923865,0.00199107853753609,-0.0146423101645615,-0.563360672767783,""1"""
"-0.690118919122225,-0.196145549322716,0.569895231738991,-0.0713957066933091,-0.590011545421092,""1"""
"0.0353745864269187,0.745012337286073,-0.43169728770666,-0.650472918880774,-0.0266659174487455,""1"""
"-0.680775547521689,0.249642134297296,0.290575168168644,0.229509520082785,0.304226635306546,""1"""
"-0.0566794665080544,-0.441019566832186,0.0468553823383663,0.341188838370283,-0.0640528845231008,""1"""
"0.187603825486476,0.104930283592271,-0.119018320772001,-0.455718865782253,-0.117991026400084,""3"""
"-0.0394535993634292,-0.270820458097309,-0.295152807363696,0.0768617932030721,0.0915115187199369,""1"""
"1.05168013106466,-0.116849111643345,-0.322631781817287,0.280005617717076,0.480713815334369,""3"""
"-0.186644849962004,0.234383746165771,-0.524036938089217,0.0555755139836351,-0.760504162917633,""1"""
"-0.394689576287368,0.313417530917176,-0.213415513571347,-0.479208734916642,-0.0918253203962705,""1"""
"-0.541161837533773,0.0314277011239932,-0.0139468713463447,0.159228119882218,0.479315515613262,""1"""
"-0.184248756358466,-0.210004954423992,0.356989698231593,0.342285682419834,-0.407911851716663,""1"""
"-0.11617324718253,-0.223670259424256,0.0366433209950344,-0.195281765827363,-0.112436997034732,""1"""
"-0.590867165693086,0.335464471212379,-0.035715979623437,-0.404176867971617,0.268622403736099,""1"""
"1.14868621402438,0.0228389692458637,-0.238476011116392,-0.206406568544505,-0.483824632674935,""3"""
"-0.514081698670997,-0.43255632099073,0.27603687233366,-0.0487515189469165,-0.484517225188392,""1"""
"-0.435673899090589,-0.216789855305734,0.231807705314427,-0.270465100927016,0.0975857030403579,""1"""
"0.0450243368791407,0.114506364779476,-0.281735143467476,-0.314222648226518,-0.224981589024288,""1"""
"0.0676870947037447,0.0257542876206342,-0.151187407889601,0.0521152768326972,0.372262693035151,""1"""
"-0.289404080939279,0.00537267247110135,-0.366169246161946,-0.00769385901941263,-0.100245898686789,""1"""
"0.509950200730363,0.0438192225993151,-0.0572490755597345,-0.161897331856883,-0.656314219140165,""3"""
"-0.353974550575375,0.100224737335583,0.169625902429434,0.0726040813165806,0.0237395284322557,""1"""
"0.226253761101056,0.0196806023963059,-0.180277906482176,-0.197906738129756,-0.268542020698131,""3"""
"-0.394329975824412,0.175666203902124,-0.413139738430723,-0.125234759012572,-0.306895160474813,""1"""
"-0.18644652474456,0.0689200593587685,-0.398219356927852,0.00102370807882649,-0.061121639726283,""1"""
"-0.620238738914953,0.577777155883649,0.228030073989121,-0.0499481928069119,0.064590924090533,""1"""
"0.585203173505828,-0.00806467451460872,-0.104775153657694,-0.185920029303949,-0.489949774793827,""3"""
"-0.65290416966342,-0.348453157966909,0.412407081424438,-0.133261930128585,-0.098508844079377,""1"""
"-0.503984214499342,0.84225569067524,0.330637685572061,-0.252998593583326,-0.0470825662427542,""1"""
"-0.20670806897773,-0.211075161220779,0.189856145029401,-0.355974735329164,0.140168237496853,""1"""
"1.03910837148595,0.144042173304611,-0.0841662668592096,0.0486115292478414,0.0519988045309169,""3"""
"-0.539304335081327,0.0798452221163091,0.052129421534336,0.0816809797158199,0.668063470322193,""1"""
"-0.267495957035794,-0.140843670715706,-0.277197609613874,0.387023818291235,0.636661810515195,""1"""
"0.643135785002344,0.502896158091383,-0.0714191990778874,-0.549396864861255,0.00505445240120676,""3"""
"0.466774788294474,-0.585070488628353,0.41116995734377,-0.135842737867009,-0.0841470037497855,""3"""
"-0.246203717390885,-0.429020711387095,0.0820984125542062,0.44563563370617,0.15053821240321,""1"""
"-0.769398419371165,0.164948876849509,-0.0647835856475356,-0.126027088652491,0.458947157374237,""1"""
"-0.478473360901556,0.225660901772387,0.199698667788336,0.0371608183027179,-0.153994525706244,""1"""
"-0.116015289408705,-0.0756939514550604,-0.158509193720328,0.00595041519646411,0.522825760317467,""1"""
"-0.0196872157919136,-0.16051117911732,-0.0869734131134424,-0.0428259293624294,-0.30407367917953,""1"""
"-0.0196872157919136,-0.16051117911732,-0.0869734131134424,-0.0428259293624294,-0.30407367917953,""1"""
"-0.0185120328911185,-0.669085716089353,0.485529612409106,-0.353912412476653,-0.203838787247232,""1"""
"-0.213405810082742,0.132669835190718,0.198777408293481,0.0586112614737483,0.0125356455183337,""1"""
"0.27209113642549,-0.269692294763453,0.250968724418018,-0.33598733376831,0.219384004710948,""3"""
"0.430862389772619,-0.306467487244753,0.0238157958335029,0.135312715642675,-0.167293764897731,""3"""
